100,360.0000000000013,0
67,360.0000000000013,1
58,360.0000000000013,2
59,360.0000000000013,3
58,360.0000000000013,4
100,358.2000000000013,0
67,358.2000000000013,1
59,358.2000000000013,2
59,358.2000000000013,3
59,358.2000000000013,4
100,356.4000000000013,0
67,356.4000000000013,1
58,356.4000000000013,2
58,356.4000000000013,3
58,356.4000000000013,4
100,354.6000000000013,0
68,354.6000000000013,1
59,354.6000000000013,2
60,354.6000000000013,3
59,354.6000000000013,4
100,352.80000000000126,0
67,352.80000000000126,1
58,352.80000000000126,2
58,352.80000000000126,3
58,352.80000000000126,4
100,351.00000000000125,0
68,351.00000000000125,1
57,351.00000000000125,2
58,351.00000000000125,3
59,351.00000000000125,4
100,349.20000000000124,0
66,349.20000000000124,1
58,349.20000000000124,2
58,349.20000000000124,3
59,349.20000000000124,4
100,347.4000000000012,0
67,347.4000000000012,1
58,347.4000000000012,2
58,347.4000000000012,3
58,347.4000000000012,4
100,345.6000000000012,0
67,345.6000000000012,1
57,345.6000000000012,2
58,345.6000000000012,3
57,345.6000000000012,4
100,343.8000000000012,0
67,343.8000000000012,1
57,343.8000000000012,2
58,343.8000000000012,3
57,343.8000000000012,4
100,342.0000000000012,0
100,342.0000000000012,1
67,342.0000000000012,2
66,342.0000000000012,3
58,342.0000000000012,4
100,340.2000000000012,0
68,340.2000000000012,1
59,340.2000000000012,2
58,340.2000000000012,3
58,340.2000000000012,4
100,338.40000000000117,0
67,338.40000000000117,1
57,338.40000000000117,2
58,338.40000000000117,3
58,338.40000000000117,4
100,336.60000000000116,0
68,336.60000000000116,1
58,336.60000000000116,2
58,336.60000000000116,3
57,336.60000000000116,4
100,334.80000000000115,0
67,334.80000000000115,1
59,334.80000000000115,2
58,334.80000000000115,3
59,334.80000000000115,4
100,333.00000000000114,0
67,333.00000000000114,1
58,333.00000000000114,2
59,333.00000000000114,3
58,333.00000000000114,4
100,331.2000000000011,0
67,331.2000000000011,1
58,331.2000000000011,2
57,331.2000000000011,3
58,331.2000000000011,4
100,329.4000000000011,0
67,329.4000000000011,1
57,329.4000000000011,2
58,329.4000000000011,3
58,329.4000000000011,4
100,327.6000000000011,0
100,327.6000000000011,1
67,327.6000000000011,2
65,327.6000000000011,3
58,327.6000000000011,4
100,325.8000000000011,0
67,325.8000000000011,1
57,325.8000000000011,2
57,325.8000000000011,3
58,325.8000000000011,4
100,324.0000000000011,0
67,324.0000000000011,1
58,324.0000000000011,2
58,324.0000000000011,3
59,324.0000000000011,4
100,322.20000000000107,0
67,322.20000000000107,1
66,322.20000000000107,2
58,322.20000000000107,3
58,322.20000000000107,4
100,320.40000000000106,0
67,320.40000000000106,1
57,320.40000000000106,2
58,320.40000000000106,3
58,320.40000000000106,4
100,318.60000000000105,0
68,318.60000000000105,1
56,318.60000000000105,2
58,318.60000000000105,3
60,318.60000000000105,4
100,316.80000000000103,0
67,316.80000000000103,1
57,316.80000000000103,2
58,316.80000000000103,3
58,316.80000000000103,4
100,315.000000000001,0
66,315.000000000001,1
59,315.000000000001,2
58,315.000000000001,3
58,315.000000000001,4
100,313.200000000001,0
67,313.200000000001,1
57,313.200000000001,2
58,313.200000000001,3
58,313.200000000001,4
100,311.400000000001,0
67,311.400000000001,1
58,311.400000000001,2
58,311.400000000001,3
58,311.400000000001,4
100,309.600000000001,0
66,309.600000000001,1
58,309.600000000001,2
58,309.600000000001,3
58,309.600000000001,4
100,307.800000000001,0
67,307.800000000001,1
58,307.800000000001,2
57,307.800000000001,3
58,307.800000000001,4
100,306.00000000000097,0
67,306.00000000000097,1
57,306.00000000000097,2
57,306.00000000000097,3
58,306.00000000000097,4
100,304.20000000000095,0
68,304.20000000000095,1
57,304.20000000000095,2
59,304.20000000000095,3
58,304.20000000000095,4
100,302.40000000000094,0
68,302.40000000000094,1
58,302.40000000000094,2
57,302.40000000000094,3
59,302.40000000000094,4
100,300.60000000000093,0
66,300.60000000000093,1
59,300.60000000000093,2
58,300.60000000000093,3
57,300.60000000000093,4
100,298.8000000000009,0
68,298.8000000000009,1
58,298.8000000000009,2
57,298.8000000000009,3
58,298.8000000000009,4
100,297.0000000000009,0
66,297.0000000000009,1
58,297.0000000000009,2
58,297.0000000000009,3
58,297.0000000000009,4
100,295.2000000000009,0
66,295.2000000000009,1
59,295.2000000000009,2
58,295.2000000000009,3
57,295.2000000000009,4
100,293.4000000000009,0
68,293.4000000000009,1
59,293.4000000000009,2
59,293.4000000000009,3
57,293.4000000000009,4
100,291.6000000000009,0
67,291.6000000000009,1
58,291.6000000000009,2
58,291.6000000000009,3
57,291.6000000000009,4
100,289.80000000000086,0
66,289.80000000000086,1
58,289.80000000000086,2
58,289.80000000000086,3
57,289.80000000000086,4
100,288.00000000000085,0
67,288.00000000000085,1
59,288.00000000000085,2
59,288.00000000000085,3
59,288.00000000000085,4
100,286.20000000000084,0
67,286.20000000000084,1
58,286.20000000000084,2
58,286.20000000000084,3
56,286.20000000000084,4
100,284.40000000000083,0
67,284.40000000000083,1
59,284.40000000000083,2
57,284.40000000000083,3
59,284.40000000000083,4
100,282.6000000000008,0
66,282.6000000000008,1
58,282.6000000000008,2
57,282.6000000000008,3
57,282.6000000000008,4
100,280.8000000000008,0
67,280.8000000000008,1
67,280.8000000000008,2
58,280.8000000000008,3
59,280.8000000000008,4
100,279.0000000000008,0
66,279.0000000000008,1
56,279.0000000000008,2
59,279.0000000000008,3
59,279.0000000000008,4
100,277.2000000000008,0
66,277.2000000000008,1
58,277.2000000000008,2
58,277.2000000000008,3
57,277.2000000000008,4
100,275.4000000000008,0
66,275.4000000000008,1
58,275.4000000000008,2
59,275.4000000000008,3
58,275.4000000000008,4
100,273.60000000000076,0
66,273.60000000000076,1
58,273.60000000000076,2
57,273.60000000000076,3
58,273.60000000000076,4
100,271.80000000000075,0
67,271.80000000000075,1
58,271.80000000000075,2
58,271.80000000000075,3
57,271.80000000000075,4
100,270.00000000000074,0
67,270.00000000000074,1
58,270.00000000000074,2
59,270.00000000000074,3
57,270.00000000000074,4
100,268.2000000000007,0
66,268.2000000000007,1
58,268.2000000000007,2
57,268.2000000000007,3
58,268.2000000000007,4
100,266.4000000000007,0
100,266.4000000000007,1
67,266.4000000000007,2
67,266.4000000000007,3
59,266.4000000000007,4
100,264.6000000000007,0
66,264.6000000000007,1
58,264.6000000000007,2
58,264.6000000000007,3
58,264.6000000000007,4
100,262.8000000000007,0
67,262.8000000000007,1
67,262.8000000000007,2
57,262.8000000000007,3
59,262.8000000000007,4
100,261.0000000000007,0
66,261.0000000000007,1
58,261.0000000000007,2
57,261.0000000000007,3
58,261.0000000000007,4
100,259.20000000000067,0
67,259.20000000000067,1
68,259.20000000000067,2
58,259.20000000000067,3
59,259.20000000000067,4
100,257.40000000000066,0
66,257.40000000000066,1
57,257.40000000000066,2
58,257.40000000000066,3
58,257.40000000000066,4
100,255.60000000000065,0
66,255.60000000000065,1
58,255.60000000000065,2
58,255.60000000000065,3
58,255.60000000000065,4
100,253.80000000000064,0
65,253.80000000000064,1
57,253.80000000000064,2
58,253.80000000000064,3
58,253.80000000000064,4
100,252.00000000000063,0
67,252.00000000000063,1
58,252.00000000000063,2
58,252.00000000000063,3
56,252.00000000000063,4
100,250.2000000000006,0
66,250.2000000000006,1
58,250.2000000000006,2
58,250.2000000000006,3
58,250.2000000000006,4
100,248.4000000000006,0
67,248.4000000000006,1
57,248.4000000000006,2
57,248.4000000000006,3
59,248.4000000000006,4
100,246.6000000000006,0
67,246.6000000000006,1
68,246.6000000000006,2
57,246.6000000000006,3
58,246.6000000000006,4
100,244.80000000000058,0
67,244.80000000000058,1
66,244.80000000000058,2
57,244.80000000000058,3
57,244.80000000000058,4
100,243.00000000000057,0
67,243.00000000000057,1
57,243.00000000000057,2
59,243.00000000000057,3
58,243.00000000000057,4
100,241.20000000000056,0
67,241.20000000000056,1
58,241.20000000000056,2
57,241.20000000000056,3
58,241.20000000000056,4
100,239.40000000000055,0
100,239.40000000000055,1
67,239.40000000000055,2
68,239.40000000000055,3
58,239.40000000000055,4
100,237.60000000000053,0
66,237.60000000000053,1
58,237.60000000000053,2
58,237.60000000000053,3
58,237.60000000000053,4
100,235.80000000000052,0
67,235.80000000000052,1
57,235.80000000000052,2
57,235.80000000000052,3
58,235.80000000000052,4
100,234.0000000000005,0
100,234.0000000000005,1
66,234.0000000000005,2
66,234.0000000000005,3
57,234.0000000000005,4
100,232.2000000000005,0
67,232.2000000000005,1
57,232.2000000000005,2
58,232.2000000000005,3
59,232.2000000000005,4
100,230.4000000000005,0
67,230.4000000000005,1
58,230.4000000000005,2
57,230.4000000000005,3
57,230.4000000000005,4
100,228.60000000000048,0
100,228.60000000000048,1
67,228.60000000000048,2
67,228.60000000000048,3
58,228.60000000000048,4
100,226.80000000000047,0
67,226.80000000000047,1
58,226.80000000000047,2
58,226.80000000000047,3
57,226.80000000000047,4
100,225.00000000000045,0
66,225.00000000000045,1
58,225.00000000000045,2
58,225.00000000000045,3
58,225.00000000000045,4
100,223.20000000000044,0
67,223.20000000000044,1
57,223.20000000000044,2
58,223.20000000000044,3
58,223.20000000000044,4
100,221.40000000000043,0
67,221.40000000000043,1
59,221.40000000000043,2
58,221.40000000000043,3
57,221.40000000000043,4
100,219.60000000000042,0
68,219.60000000000042,1
58,219.60000000000042,2
57,219.60000000000042,3
59,219.60000000000042,4
100,217.8000000000004,0
66,217.8000000000004,1
58,217.8000000000004,2
58,217.8000000000004,3
57,217.8000000000004,4
100,216.0000000000004,0
67,216.0000000000004,1
57,216.0000000000004,2
58,216.0000000000004,3
58,216.0000000000004,4
100,214.2000000000004,0
67,214.2000000000004,1
58,214.2000000000004,2
58,214.2000000000004,3
58,214.2000000000004,4
100,212.40000000000038,0
66,212.40000000000038,1
57,212.40000000000038,2
57,212.40000000000038,3
57,212.40000000000038,4
100,210.60000000000036,0
67,210.60000000000036,1
58,210.60000000000036,2
58,210.60000000000036,3
58,210.60000000000036,4
100,208.80000000000035,0
67,208.80000000000035,1
58,208.80000000000035,2
58,208.80000000000035,3
57,208.80000000000035,4
100,207.00000000000034,0
66,207.00000000000034,1
58,207.00000000000034,2
59,207.00000000000034,3
58,207.00000000000034,4
100,205.20000000000033,0
67,205.20000000000033,1
58,205.20000000000033,2
60,205.20000000000033,3
58,205.20000000000033,4
100,203.40000000000032,0
68,203.40000000000032,1
58,203.40000000000032,2
58,203.40000000000032,3
59,203.40000000000032,4
100,201.6000000000003,0
67,201.6000000000003,1
58,201.6000000000003,2
58,201.6000000000003,3
57,201.6000000000003,4
100,199.8000000000003,0
66,199.8000000000003,1
58,199.8000000000003,2
58,199.8000000000003,3
58,199.8000000000003,4
100,198.00000000000028,0
67,198.00000000000028,1
58,198.00000000000028,2
58,198.00000000000028,3
59,198.00000000000028,4
100,196.20000000000027,0
67,196.20000000000027,1
58,196.20000000000027,2
58,196.20000000000027,3
57,196.20000000000027,4
100,194.40000000000026,0
68,194.40000000000026,1
59,194.40000000000026,2
57,194.40000000000026,3
59,194.40000000000026,4
100,192.60000000000025,0
67,192.60000000000025,1
58,192.60000000000025,2
57,192.60000000000025,3
58,192.60000000000025,4
100,190.80000000000024,0
68,190.80000000000024,1
59,190.80000000000024,2
59,190.80000000000024,3
58,190.80000000000024,4
100,189.00000000000023,0
100,189.00000000000023,1
67,189.00000000000023,2
67,189.00000000000023,3
58,189.00000000000023,4
100,187.20000000000022,0
66,187.20000000000022,1
58,187.20000000000022,2
58,187.20000000000022,3
58,187.20000000000022,4
100,185.4000000000002,0
67,185.4000000000002,1
59,185.4000000000002,2
59,185.4000000000002,3
58,185.4000000000002,4
100,183.6000000000002,0
68,183.6000000000002,1
57,183.6000000000002,2
59,183.6000000000002,3
58,183.6000000000002,4
100,181.80000000000018,0
100,181.80000000000018,1
67,181.80000000000018,2
67,181.80000000000018,3
58,181.80000000000018,4
100,180.00000000000017,0
100,180.00000000000017,1
67,180.00000000000017,2
68,180.00000000000017,3
59,180.00000000000017,4
100,178.20000000000016,0
67,178.20000000000016,1
58,178.20000000000016,2
59,178.20000000000016,3
58,178.20000000000016,4
100,176.40000000000015,0
67,176.40000000000015,1
58,176.40000000000015,2
58,176.40000000000015,3
59,176.40000000000015,4
100,174.60000000000014,0
67,174.60000000000014,1
60,174.60000000000014,2
59,174.60000000000014,3
59,174.60000000000014,4
100,172.80000000000013,0
67,172.80000000000013,1
57,172.80000000000013,2
59,172.80000000000013,3
59,172.80000000000013,4
100,171.0000000000001,0
67,171.0000000000001,1
58,171.0000000000001,2
60,171.0000000000001,3
58,171.0000000000001,4
100,169.2000000000001,0
66,169.2000000000001,1
59,169.2000000000001,2
58,169.2000000000001,3
58,169.2000000000001,4
100,167.4000000000001,0
67,167.4000000000001,1
58,167.4000000000001,2
59,167.4000000000001,3
58,167.4000000000001,4
100,165.60000000000008,0
67,165.60000000000008,1
59,165.60000000000008,2
58,165.60000000000008,3
58,165.60000000000008,4
100,163.80000000000007,0
67,163.80000000000007,1
58,163.80000000000007,2
58,163.80000000000007,3
58,163.80000000000007,4
100,162.00000000000006,0
66,162.00000000000006,1
59,162.00000000000006,2
58,162.00000000000006,3
59,162.00000000000006,4
100,160.20000000000005,0
66,160.20000000000005,1
58,160.20000000000005,2
58,160.20000000000005,3
59,160.20000000000005,4
100,158.40000000000003,0
67,158.40000000000003,1
58,158.40000000000003,2
59,158.40000000000003,3
58,158.40000000000003,4
100,156.60000000000002,0
67,156.60000000000002,1
59,156.60000000000002,2
58,156.60000000000002,3
59,156.60000000000002,4
100,154.8,0
67,154.8,1
58,154.8,2
59,154.8,3
58,154.8,4
100,153.0,0
67,153.0,1
58,153.0,2
59,153.0,3
59,153.0,4
100,151.2,0
68,151.2,1
57,151.2,2
58,151.2,3
58,151.2,4
100,149.39999999999998,0
67,149.39999999999998,1
58,149.39999999999998,2
59,149.39999999999998,3
59,149.39999999999998,4
100,147.59999999999997,0
68,147.59999999999997,1
58,147.59999999999997,2
59,147.59999999999997,3
59,147.59999999999997,4
100,145.79999999999995,0
67,145.79999999999995,1
58,145.79999999999995,2
58,145.79999999999995,3
58,145.79999999999995,4
100,143.99999999999994,0
68,143.99999999999994,1
58,143.99999999999994,2
58,143.99999999999994,3
58,143.99999999999994,4
100,142.19999999999993,0
67,142.19999999999993,1
58,142.19999999999993,2
59,142.19999999999993,3
58,142.19999999999993,4
100,140.39999999999992,0
67,140.39999999999992,1
59,140.39999999999992,2
58,140.39999999999992,3
58,140.39999999999992,4
100,138.5999999999999,0
67,138.5999999999999,1
58,138.5999999999999,2
59,138.5999999999999,3
58,138.5999999999999,4
100,136.7999999999999,0
67,136.7999999999999,1
67,136.7999999999999,2
58,136.7999999999999,3
57,136.7999999999999,4
100,134.9999999999999,0
100,134.9999999999999,1
67,134.9999999999999,2
68,134.9999999999999,3
57,134.9999999999999,4
100,133.19999999999987,0
68,133.19999999999987,1
59,133.19999999999987,2
58,133.19999999999987,3
58,133.19999999999987,4
100,131.39999999999986,0
67,131.39999999999986,1
59,131.39999999999986,2
59,131.39999999999986,3
57,131.39999999999986,4
100,129.59999999999985,0
67,129.59999999999985,1
58,129.59999999999985,2
59,129.59999999999985,3
59,129.59999999999985,4
100,127.79999999999986,0
66,127.79999999999986,1
68,127.79999999999986,2
59,127.79999999999986,3
59,127.79999999999986,4
100,125.99999999999986,0
68,125.99999999999986,1
58,125.99999999999986,2
58,125.99999999999986,3
59,125.99999999999986,4
100,124.19999999999986,0
67,124.19999999999986,1
58,124.19999999999986,2
59,124.19999999999986,3
58,124.19999999999986,4
100,122.39999999999986,0
67,122.39999999999986,1
67,122.39999999999986,2
58,122.39999999999986,3
58,122.39999999999986,4
100,120.59999999999987,0
67,120.59999999999987,1
59,120.59999999999987,2
59,120.59999999999987,3
58,120.59999999999987,4
100,118.79999999999987,0
68,118.79999999999987,1
57,118.79999999999987,2
58,118.79999999999987,3
58,118.79999999999987,4
100,116.99999999999987,0
66,116.99999999999987,1
58,116.99999999999987,2
58,116.99999999999987,3
58,116.99999999999987,4
100,115.19999999999987,0
67,115.19999999999987,1
59,115.19999999999987,2
59,115.19999999999987,3
58,115.19999999999987,4
100,113.39999999999988,0
68,113.39999999999988,1
58,113.39999999999988,2
59,113.39999999999988,3
60,113.39999999999988,4
100,111.59999999999988,0
66,111.59999999999988,1
59,111.59999999999988,2
58,111.59999999999988,3
58,111.59999999999988,4
100,109.79999999999988,0
68,109.79999999999988,1
58,109.79999999999988,2
58,109.79999999999988,3
58,109.79999999999988,4
100,107.99999999999989,0
66,107.99999999999989,1
58,107.99999999999989,2
58,107.99999999999989,3
58,107.99999999999989,4
100,106.19999999999989,0
67,106.19999999999989,1
59,106.19999999999989,2
59,106.19999999999989,3
58,106.19999999999989,4
100,104.39999999999989,0
67,104.39999999999989,1
59,104.39999999999989,2
58,104.39999999999989,3
57,104.39999999999989,4
100,102.5999999999999,0
66,102.5999999999999,1
59,102.5999999999999,2
59,102.5999999999999,3
57,102.5999999999999,4
100,100.7999999999999,0
67,100.7999999999999,1
57,100.7999999999999,2
59,100.7999999999999,3
59,100.7999999999999,4
100,98.9999999999999,0
66,98.9999999999999,1
58,98.9999999999999,2
59,98.9999999999999,3
58,98.9999999999999,4
100,97.1999999999999,0
66,97.1999999999999,1
57,97.1999999999999,2
57,97.1999999999999,3
58,97.1999999999999,4
100,95.3999999999999,0
67,95.3999999999999,1
58,95.3999999999999,2
57,95.3999999999999,3
58,95.3999999999999,4
100,93.59999999999991,0
67,93.59999999999991,1
58,93.59999999999991,2
58,93.59999999999991,3
58,93.59999999999991,4
100,91.79999999999991,0
67,91.79999999999991,1
58,91.79999999999991,2
57,91.79999999999991,3
58,91.79999999999991,4
100,89.99999999999991,0
67,89.99999999999991,1
59,89.99999999999991,2
58,89.99999999999991,3
58,89.99999999999991,4
100,88.19999999999992,0
68,88.19999999999992,1
59,88.19999999999992,2
58,88.19999999999992,3
58,88.19999999999992,4
100,86.39999999999992,0
67,86.39999999999992,1
59,86.39999999999992,2
59,86.39999999999992,3
57,86.39999999999992,4
100,84.59999999999992,0
68,84.59999999999992,1
58,84.59999999999992,2
57,84.59999999999992,3
58,84.59999999999992,4
100,82.79999999999993,0
67,82.79999999999993,1
58,82.79999999999993,2
58,82.79999999999993,3
57,82.79999999999993,4
100,80.99999999999993,0
66,80.99999999999993,1
59,80.99999999999993,2
59,80.99999999999993,3
58,80.99999999999993,4
100,79.19999999999993,0
66,79.19999999999993,1
58,79.19999999999993,2
58,79.19999999999993,3
58,79.19999999999993,4
100,77.39999999999993,0
66,77.39999999999993,1
58,77.39999999999993,2
57,77.39999999999993,3
57,77.39999999999993,4
100,75.59999999999994,0
66,75.59999999999994,1
58,75.59999999999994,2
